repository_name,site,views,unique_visitors/cloners
CRAIG,github.com,412,6
CRAIG,ibm.webex.com,57,16
CRAIG,ibm.seismic.com,53,7
CRAIG,Google,37,9
CRAIG,github.ibm.com,15,3
CRAIG,statics.teams.cdn.office.net,5,1
CRAIG,ibm.com,1,1
CRAIG,Bing,1,1
