repository_name,date,views,unique_visitors/cloners
CRAIG,2024-12-09,4,3
CRAIG,2024-12-10,5,5
CRAIG,2024-12-11,1,1
CRAIG,2024-12-12,20,4
CRAIG,2024-12-13,11,7
CRAIG,2024-12-16,5,4
CRAIG,2024-12-17,2,2
CRAIG,2024-12-21,2,2
CRAIG,2024-12-22,1,1
