repository_name,date,clones,unique_visitors/cloners
CRAIG,2024-03-18,7,6
CRAIG,2024-03-19,6,4
CRAIG,2024-03-20,2,2
CRAIG,2024-03-21,4,4
CRAIG,2024-03-22,8,7
CRAIG,2024-03-23,3,3
CRAIG,2024-03-24,2,2
CRAIG,2024-03-25,7,5
CRAIG,2024-03-26,4,3
CRAIG,2024-03-27,2,2
CRAIG,2024-03-28,13,10
CRAIG,2024-03-29,5,3
CRAIG,2024-03-30,1,1
CRAIG,2024-03-31,1,1
