repository_name,date,clones,unique_visitors/cloners
CRAIG,2024-03-08,12,8
CRAIG,2024-03-09,3,3
CRAIG,2024-03-10,3,3
CRAIG,2024-03-11,9,8
CRAIG,2024-03-12,7,5
CRAIG,2024-03-13,11,6
CRAIG,2024-03-14,3,2
CRAIG,2024-03-15,5,5
CRAIG,2024-03-16,4,3
CRAIG,2024-03-17,2,2
CRAIG,2024-03-18,8,7
CRAIG,2024-03-19,6,4
CRAIG,2024-03-20,2,2
CRAIG,2024-03-21,4,4
