repository_name,site,views,unique_visitors/cloners
CRAIG,ibm.webex.com,26,6
CRAIG,Google,18,12
CRAIG,Bing,5,1
CRAIG,github.com,4,4
CRAIG,ibm.seismic.com,1,1
CRAIG,search.brave.com,1,1
CRAIG,engineering.salesforce.com,1,1
