repository_name,date,views,unique_visitors/cloners
CRAIG,2024-07-29,34,8
CRAIG,2024-07-30,1,1
CRAIG,2024-07-31,11,5
CRAIG,2024-08-01,10,1
CRAIG,2024-08-02,10,6
CRAIG,2024-08-03,60,1
CRAIG,2024-08-04,29,2
CRAIG,2024-08-05,6,3
CRAIG,2024-08-06,2,1
CRAIG,2024-08-07,11,5
CRAIG,2024-08-08,4,1
CRAIG,2024-08-09,13,2
CRAIG,2024-08-10,8,1
