repository_name,site,views,unique_visitors/cloners
CRAIG,Google,18,11
CRAIG,ibm.webex.com,10,2
CRAIG,ibm.seismic.com,10,1
CRAIG,statics.teams.cdn.office.net,4,2
CRAIG,github.com,3,3
CRAIG,Bing,2,2
