repository_name,date,views,unique_visitors/cloners
CRAIG,2025-02-16,6,2
CRAIG,2025-02-17,4,1
CRAIG,2025-02-18,7,5
CRAIG,2025-02-20,16,5
CRAIG,2025-02-21,11,2
CRAIG,2025-02-22,3,1
CRAIG,2025-02-24,3,3
CRAIG,2025-02-25,4,2
CRAIG,2025-02-26,6,2
CRAIG,2025-02-28,1,1
CRAIG,2025-03-01,3,1
