repository_name,site,views,unique_visitors/cloners
CRAIG,github.com,396,6
CRAIG,ibm.seismic.com,25,7
CRAIG,ibm.webex.com,14,4
CRAIG,github.ibm.com,14,2
CRAIG,Google,11,8
CRAIG,statics.teams.cdn.office.net,5,1
CRAIG,ibm.com,1,1
