repository_name,site,views,unique_visitors/cloners
CRAIG,Google,45,3
CRAIG,ibm.webex.com,5,5
CRAIG,github.com,4,2
CRAIG,ibm.seismic.com,4,2
CRAIG,pkg.go.dev,3,1
CRAIG,github.ibm.com,2,2
CRAIG,Bing,1,1
