repository_name,date,clones,unique_visitors/cloners
CRAIG,2024-03-13,10,5
CRAIG,2024-03-14,3,2
CRAIG,2024-03-15,5,5
CRAIG,2024-03-16,4,3
CRAIG,2024-03-17,2,2
CRAIG,2024-03-18,8,7
CRAIG,2024-03-19,6,4
CRAIG,2024-03-20,2,2
CRAIG,2024-03-21,4,4
CRAIG,2024-03-22,8,7
CRAIG,2024-03-23,3,3
CRAIG,2024-03-24,2,2
CRAIG,2024-03-25,7,5
CRAIG,2024-03-26,4,3
