repository_name,date,clones,unique_visitors/cloners
CRAIG,2024-05-27,2,2
CRAIG,2024-05-28,10,8
CRAIG,2024-05-29,6,5
CRAIG,2024-05-30,10,8
CRAIG,2024-05-31,7,7
CRAIG,2024-06-01,2,2
CRAIG,2024-06-02,1,1
CRAIG,2024-06-03,6,5
CRAIG,2024-06-04,6,4
CRAIG,2024-06-05,5,3
CRAIG,2024-06-06,4,2
CRAIG,2024-06-07,5,3
CRAIG,2024-06-08,3,2
CRAIG,2024-06-09,6,2
