repository_name,date,clones,unique_visitors/cloners
CRAIG,2024-05-10,14,8
CRAIG,2024-05-11,6,4
CRAIG,2024-05-12,2,2
CRAIG,2024-05-13,9,5
CRAIG,2024-05-14,4,2
CRAIG,2024-05-15,3,3
CRAIG,2024-05-16,11,6
CRAIG,2024-05-17,4,3
CRAIG,2024-05-18,5,4
CRAIG,2024-05-19,3,2
CRAIG,2024-05-20,7,6
CRAIG,2024-05-21,6,4
CRAIG,2024-05-22,5,4
CRAIG,2024-05-23,8,4
