repository_name,site,views,unique_visitors/cloners
CRAIG,Google,10,3
CRAIG,cloud.ibm.com,3,1
CRAIG,techzone.ibm.com,1,1
CRAIG,ibm.github.io,1,1
CRAIG,DuckDuckGo,1,1
