repository_name,site,views,unique_visitors/cloners
CRAIG,Google,70,19
CRAIG,ibm.webex.com,28,6
CRAIG,github.com,11,6
CRAIG,techzone.ibm.com,2,2
CRAIG,engineering.salesforce.com,1,1
CRAIG,search.brave.com,1,1
