repository_name,date,views,unique_visitors/cloners
CRAIG,2024-05-28,49,6
CRAIG,2024-05-29,45,7
CRAIG,2024-05-30,33,5
CRAIG,2024-05-31,55,4
CRAIG,2024-06-01,8,1
CRAIG,2024-06-03,24,3
CRAIG,2024-06-04,28,6
CRAIG,2024-06-05,10,4
CRAIG,2024-06-06,27,4
CRAIG,2024-06-07,4,3
CRAIG,2024-06-09,6,2
CRAIG,2024-06-10,17,5
